Injected_Bus,Injected_Phase,Penetration_Scenario,Affected_Bus,Affected_Phase,Active_Sensitivity,Reactive_Sensitivity,V0,V_PF,V_TJSM,Error_Percent_V_TJSM
10,2,0.5,26,0,-1.1958,2.1184,1.0051,1.0051,1.0051,-1.0
10,2,0.5,26,1,-1.2125,-2.7242,1.0451,1.0451,1.0451,-1.0
10,2,0.5,26,2,12.1366,15.1935,0.9807,0.9807,0.9807,-1.0
10,2,0.5,27,0,-1.6948,2.565,1.0,1.0,1.0,-1.0
10,2,0.5,27,1,-1.3622,-3.4729,1.0463,1.0463,1.0463,-1.0
10,2,0.5,27,2,14.0773,16.2288,0.9762,0.9762,0.9762,-1.0
10,2,0.5,28,0,-2.2476,2.9785,1.0006,1.0006,1.0006,-1.0
10,2,0.5,28,1,-1.4453,-4.2482,1.0455,1.0455,1.0455,-1.0
10,2,0.5,28,2,16.8971,17.3229,0.9726,0.9726,0.9726,-1.0
10,2,0.5,29,0,-2.243,2.987,1.0009,1.0009,1.0009,-1.0
10,2,0.5,29,1,-1.4425,-4.262,1.0423,1.0423,1.0423,-1.0
10,2,0.5,29,2,16.8656,17.3155,0.9741,0.9741,0.9741,-1.0
10,2,0.5,30,0,-1.7001,2.5634,0.9935,0.9935,0.9935,-1.0
10,2,0.5,30,1,-1.3755,-3.4734,1.0481,1.0481,1.0481,-1.0
10,2,0.5,30,2,14.1508,16.2596,0.9743,0.9743,0.9743,-1.0
10,2,0.5,31,0,-1.6996,2.5566,0.9918,0.9918,0.9918,-1.0
10,2,0.5,31,1,-1.3887,-3.4738,1.0489,1.0489,1.0489,-1.0
10,2,0.5,31,2,14.1887,16.2872,0.9726,0.9726,0.9726,-1.0
10,2,0.5,32,0,-1.6946,2.5398,0.9921,0.9921,0.9921,-1.0
10,2,0.5,32,1,-1.4125,-3.4738,1.0494,1.0494,1.0494,-1.0
10,2,0.5,32,2,14.235,16.3404,0.9694,0.9694,0.9694,-1.0
10,2,0.5,33,0,-1.6942,2.5405,0.9921,0.9921,0.9921,-1.0
10,2,0.5,33,1,-1.4119,-3.4743,1.0494,1.0494,1.0494,-1.0
10,2,0.5,33,2,14.2295,16.3342,0.9698,0.9698,0.9698,-1.0
10,2,0.5,34,0,0.0649,0.4825,1.0322,1.0322,1.0322,-1.0
10,2,0.5,34,1,-0.3858,-0.3558,1.0403,1.0403,1.0403,-1.0
10,2,0.5,34,2,5.4136,11.3475,1.0006,1.0006,1.0006,-1.0
10,2,0.5,35,0,0.0789,0.9644,1.0193,1.0193,1.0193,-1.0
10,2,0.5,35,1,-0.8112,-0.7943,1.0425,1.0425,1.0425,-1.0
10,2,0.5,35,2,7.1285,12.4799,0.9937,0.9937,0.9937,-1.0
10,2,0.5,36,0,-0.6135,1.5709,0.9928,0.9928,0.9928,-1.0
10,2,0.5,36,1,-1.0201,-1.8316,1.0223,1.0223,1.0223,-1.0
10,2,0.5,36,2,9.71,13.722,0.9662,0.9662,0.9662,-1.0
10,2,1.0,1,0,0.0372,0.1342,1.0396,1.0396,1.0396,-1.0
10,2,1.0,1,1,-0.0553,-0.0206,1.0475,1.0475,1.0475,-1.0
10,2,1.0,1,2,4.161,10.4504,1.0111,1.0111,1.0111,-1.0
10,2,1.0,2,0,0.061,0.4857,1.0319,1.0319,1.0319,-1.0
10,2,1.0,2,1,-0.378,-0.3525,1.0436,1.0436,1.0436,-1.0
10,2,1.0,2,2,5.4097,11.3224,1.002,1.002,1.002,-1.0
10,2,1.0,3,0,0.075,0.9652,1.0222,1.0222,1.0222,-1.0
10,2,1.0,3,1,-0.8045,-0.791,1.0428,1.0428,1.0428,-1.0
10,2,1.0,3,2,7.1114,12.4602,0.9948,0.9948,0.9948,-1.0
10,2,1.0,4,0,0.0753,0.4779,1.0307,1.0307,1.0307,-1.0
10,2,1.0,4,1,-0.4022,-0.3644,1.0368,1.0368,1.0368,-1.0
10,2,1.0,4,2,5.4182,11.3828,0.9993,0.9993,0.9993,-1.0
10,2,1.0,5,0,0.0646,0.4824,1.0321,1.0321,1.0321,-1.0
10,2,1.0,5,1,-0.3852,-0.3552,1.0419,1.0419,1.0419,-1.0
10,2,1.0,5,2,5.4169,11.3468,1.0003,1.0003,1.0003,-1.0
10,2,1.0,6,0,0.0855,0.4717,1.0326,1.0326,1.0326,-1.0
10,2,1.0,6,1,-0.4201,-0.3732,1.0295,1.0295,1.0295,-1.0
10,2,1.0,6,2,5.4103,11.4274,0.9974,0.9974,0.9974,-1.0
10,2,1.0,7,0,0.0888,0.4701,1.0338,1.0338,1.0338,-1.0
10,2,1.0,7,1,-0.4276,-0.3779,1.0206,1.0206,1.0206,-1.0
10,2,1.0,7,2,5.3972,11.4454,0.9975,0.9975,0.9975,-1.0
10,2,1.0,8,0,-0.91,1.8598,1.0091,1.0091,1.0091,-1.0
10,2,1.0,8,1,-1.1287,-2.2968,1.0442,1.0442,1.0442,-1.0
10,2,1.0,8,2,11.025,14.6029,0.983,0.983,0.983,-1.0
10,2,1.0,9,0,-0.626,1.603,1.0131,1.0131,1.0131,-1.0
10,2,1.0,9,1,-1.0409,-1.869,1.0431,1.0431,1.0431,-1.0
10,2,1.0,9,2,9.9083,14.0021,0.9859,0.9859,0.9859,-1.0
10,2,1.0,10,0,-2.2485,2.9841,1.0005,1.0005,1.0005,-1.0
10,2,1.0,10,1,-1.4381,-4.2491,1.0454,1.0454,1.0454,-1.0
10,2,1.0,10,2,16.8786,17.3041,0.9737,0.9737,0.9737,-1.0
10,2,1.0,11,0,-1.6956,2.5445,0.992,0.992,0.992,-1.0
10,2,1.0,11,1,-1.4061,-3.4741,1.0493,1.0493,1.0493,-1.0
10,2,1.0,11,2,14.2193,16.3224,0.9705,0.9705,0.9705,-1.0
10,2,1.0,12,0,0.0666,0.4803,1.0323,1.0323,1.0323,-1.0
10,2,1.0,12,1,-0.3891,-0.3565,1.0421,1.0421,1.0421,-1.0
10,2,1.0,12,2,5.4236,11.3609,0.9991,0.9991,0.9991,-1.0
10,2,1.0,13,0,0.0686,0.4811,1.0315,1.0315,1.0315,-1.0
10,2,1.0,13,1,-0.391,-0.3585,1.0409,1.0409,1.0409,-1.0
10,2,1.0,13,2,5.4171,11.3552,1.0002,1.0002,1.0002,-1.0
10,2,1.0,14,0,0.0754,0.4782,1.0302,1.0302,1.0302,-1.0
10,2,1.0,14,1,-0.4022,-0.3645,1.0367,1.0367,1.0367,-1.0
10,2,1.0,14,2,5.419,11.3826,0.9994,0.9994,0.9994,-1.0
10,2,1.0,15,0,0.0756,0.4794,1.0276,1.0276,1.0276,-1.0
10,2,1.0,15,1,-0.402,-0.3647,1.0371,1.0371,1.0371,-1.0
10,2,1.0,15,2,5.4245,11.3814,0.9997,0.9997,0.9997,-1.0
10,2,1.0,16,0,0.0853,0.4717,1.0324,1.0324,1.0324,-1.0
10,2,1.0,16,1,-0.4197,-0.3729,1.0305,1.0305,1.0305,-1.0
10,2,1.0,16,2,5.4135,11.4267,0.9972,0.9972,0.9972,-1.0
10,2,1.0,17,0,0.0893,0.4699,1.034,1.034,1.034,-1.0
10,2,1.0,17,1,-0.4285,-0.3784,1.0196,1.0196,1.0196,-1.0
10,2,1.0,17,2,5.3958,11.4476,0.9975,0.9975,0.9975,-1.0
10,2,1.0,18,0,0.0892,0.4702,1.0341,1.0341,1.0341,-1.0
10,2,1.0,18,1,-0.4284,-0.3786,1.0187,1.0187,1.0187,-1.0
10,2,1.0,18,2,5.3929,11.4463,0.9978,0.9978,0.9978,-1.0
10,2,1.0,19,0,0.0856,0.4717,1.0327,1.0327,1.0327,-1.0
10,2,1.0,19,1,-0.4203,-0.3735,1.0288,1.0288,1.0288,-1.0
10,2,1.0,19,2,5.4087,11.4278,0.9975,0.9975,0.9975,-1.0
10,2,1.0,20,0,0.0774,0.9643,1.0206,1.0206,1.0206,-1.0
10,2,1.0,20,1,-0.809,-0.7929,1.0426,1.0426,1.0426,-1.0
10,2,1.0,20,2,7.1228,12.4749,0.9938,0.9938,0.9938,-1.0
10,2,1.0,21,0,0.08,0.9638,1.0189,1.0189,1.0189,-1.0
10,2,1.0,21,1,-0.8134,-0.7952,1.0421,1.0421,1.0421,-1.0
10,2,1.0,21,2,7.1321,12.4864,0.9933,0.9933,0.9933,-1.0
10,2,1.0,22,0,0.0789,0.9651,1.0186,1.0186,1.0186,-1.0
10,2,1.0,22,1,-0.811,-0.7945,1.0426,1.0426,1.0426,-1.0
10,2,1.0,22,2,7.13,12.4793,0.9938,0.9938,0.9938,-1.0
10,2,1.0,23,0,-0.4488,1.442,1.0154,1.0154,1.0154,-1.0
10,2,1.0,23,1,-0.9847,-1.5997,1.0432,1.0432,1.0432,-1.0
10,2,1.0,23,2,9.2135,13.6247,0.9876,0.9876,0.9876,-1.0
10,2,1.0,24,0,-0.6238,1.6038,1.0134,1.0134,1.0134,-1.0
10,2,1.0,24,1,-1.0428,-1.8725,1.0412,1.0412,1.0412,-1.0
10,2,1.0,24,2,9.8999,14.0068,0.9863,0.9863,0.9863,-1.0
10,2,1.0,25,0,-0.9089,1.857,1.0092,1.0092,1.0092,-1.0
10,2,1.0,25,1,-1.1329,-2.297,1.0443,1.0443,1.0443,-1.0
10,2,1.0,25,2,11.0344,14.6153,0.9822,0.9822,0.9822,-1.0
10,2,1.0,26,0,-1.1958,2.1184,1.0051,1.0051,1.0051,-1.0
10,2,1.0,26,1,-1.2125,-2.7242,1.0451,1.0451,1.0451,-1.0
10,2,1.0,26,2,12.1366,15.1935,0.9807,0.9807,0.9807,-1.0
10,2,1.0,27,0,-1.6948,2.565,1.0,1.0,1.0,-1.0
10,2,1.0,27,1,-1.3622,-3.4729,1.0463,1.0463,1.0463,-1.0
10,2,1.0,27,2,14.0773,16.2288,0.9762,0.9762,0.9762,-1.0
10,2,1.0,28,0,-2.2476,2.9785,1.0006,1.0006,1.0006,-1.0
10,2,1.0,28,1,-1.4453,-4.2482,1.0455,1.0455,1.0455,-1.0
10,2,1.0,28,2,16.8971,17.3229,0.9726,0.9726,0.9726,-1.0
10,2,1.0,29,0,-2.243,2.987,1.0009,1.0009,1.0009,-1.0
10,2,1.0,29,1,-1.4425,-4.262,1.0423,1.0423,1.0423,-1.0
10,2,1.0,29,2,16.8656,17.3155,0.9741,0.9741,0.9741,-1.0
10,2,1.0,30,0,-1.7001,2.5634,0.9935,0.9935,0.9935,-1.0
10,2,1.0,30,1,-1.3755,-3.4734,1.0481,1.0481,1.0481,-1.0
10,2,1.0,30,2,14.1508,16.2596,0.9743,0.9743,0.9743,-1.0
10,2,1.0,31,0,-1.6996,2.5566,0.9918,0.9918,0.9918,-1.0
10,2,1.0,31,1,-1.3887,-3.4738,1.0489,1.0489,1.0489,-1.0
10,2,1.0,31,2,14.1887,16.2872,0.9726,0.9726,0.9726,-1.0
10,2,1.0,32,0,-1.6946,2.5398,0.9921,0.9921,0.9921,-1.0
10,2,1.0,32,1,-1.4125,-3.4738,1.0494,1.0494,1.0494,-1.0
10,2,1.0,32,2,14.235,16.3404,0.9694,0.9694,0.9694,-1.0
10,2,1.0,33,0,-1.6942,2.5405,0.9921,0.9921,0.9921,-1.0
10,2,1.0,33,1,-1.4119,-3.4743,1.0494,1.0494,1.0494,-1.0
10,2,1.0,33,2,14.2295,16.3342,0.9698,0.9698,0.9698,-1.0
10,2,1.0,34,0,0.0649,0.4825,1.0322,1.0322,1.0322,-1.0
10,2,1.0,34,1,-0.3858,-0.3558,1.0403,1.0403,1.0403,-1.0
10,2,1.0,34,2,5.4136,11.3475,1.0006,1.0006,1.0006,-1.0
10,2,1.0,35,0,0.0789,0.9644,1.0193,1.0193,1.0193,-1.0
10,2,1.0,35,1,-0.8112,-0.7943,1.0425,1.0425,1.0425,-1.0
10,2,1.0,35,2,7.1285,12.4799,0.9937,0.9937,0.9937,-1.0
10,2,1.0,36,0,-0.6135,1.5709,0.9928,0.9928,0.9928,-1.0
10,2,1.0,36,1,-1.0201,-1.8316,1.0223,1.0223,1.0223,-1.0
10,2,1.0,36,2,9.71,13.722,0.9662,0.9662,0.9662,-1.0
10,2,2.0,1,0,0.0372,0.1342,1.0396,1.0396,1.0396,-1.0
10,2,2.0,1,1,-0.0553,-0.0206,1.0475,1.0475,1.0475,-1.0
10,2,2.0,1,2,4.161,10.4504,1.0111,1.0111,1.0111,-1.0
10,2,2.0,2,0,0.061,0.4857,1.0319,1.0319,1.0319,-1.0
10,2,2.0,2,1,-0.378,-0.3525,1.0436,1.0436,1.0436,-1.0
10,2,2.0,2,2,5.4097,11.3224,1.002,1.002,1.002,-1.0
10,2,2.0,3,0,0.075,0.9652,1.0222,1.0222,1.0222,-1.0
10,2,2.0,3,1,-0.8045,-0.791,1.0428,1.0428,1.0428,-1.0
10,2,2.0,3,2,7.1114,12.4602,0.9948,0.9948,0.9948,-1.0
10,2,2.0,4,0,0.0753,0.4779,1.0307,1.0307,1.0307,-1.0
10,2,2.0,4,1,-0.4022,-0.3644,1.0368,1.0368,1.0368,-1.0
10,2,2.0,4,2,5.4182,11.3828,0.9993,0.9993,0.9993,-1.0
10,2,2.0,5,0,0.0646,0.4824,1.0321,1.0321,1.0321,-1.0
10,2,2.0,5,1,-0.3852,-0.3552,1.0419,1.0419,1.0419,-1.0
10,2,2.0,5,2,5.4169,11.3468,1.0003,1.0003,1.0003,-1.0
10,2,2.0,6,0,0.0855,0.4717,1.0326,1.0326,1.0326,-1.0
10,2,2.0,6,1,-0.4201,-0.3732,1.0295,1.0295,1.0295,-1.0
10,2,2.0,6,2,5.4103,11.4274,0.9974,0.9974,0.9974,-1.0
10,2,2.0,7,0,0.0888,0.4701,1.0338,1.0338,1.0338,-1.0
10,2,2.0,7,1,-0.4276,-0.3779,1.0206,1.0206,1.0206,-1.0
10,2,2.0,7,2,5.3972,11.4454,0.9975,0.9975,0.9975,-1.0
10,2,2.0,8,0,-0.91,1.8598,1.0091,1.0091,1.0091,-1.0
10,2,2.0,8,1,-1.1287,-2.2968,1.0442,1.0442,1.0442,-1.0
10,2,2.0,8,2,11.025,14.6029,0.983,0.983,0.983,-1.0
10,2,2.0,9,0,-0.626,1.603,1.0131,1.0131,1.0131,-1.0
10,2,2.0,9,1,-1.0409,-1.869,1.0431,1.0431,1.0431,-1.0
10,2,2.0,9,2,9.9083,14.0021,0.9859,0.9859,0.9859,-1.0
10,2,2.0,10,0,-2.2485,2.9841,1.0005,1.0005,1.0005,-1.0
10,2,2.0,10,1,-1.4381,-4.2491,1.0454,1.0454,1.0454,-1.0
10,2,2.0,10,2,16.8786,17.3041,0.9737,0.9737,0.9737,-1.0
10,2,2.0,11,0,-1.6956,2.5445,0.992,0.992,0.992,-1.0
10,2,2.0,11,1,-1.4061,-3.4741,1.0493,1.0493,1.0493,-1.0
10,2,2.0,11,2,14.2193,16.3224,0.9705,0.9705,0.9705,-1.0
10,2,2.0,12,0,0.0666,0.4803,1.0323,1.0323,1.0323,-1.0
10,2,2.0,12,1,-0.3891,-0.3565,1.0421,1.0421,1.0421,-1.0
10,2,2.0,12,2,5.4236,11.3609,0.9991,0.9991,0.9991,-1.0
10,2,2.0,13,0,0.0686,0.4811,1.0315,1.0315,1.0315,-1.0
10,2,2.0,13,1,-0.391,-0.3585,1.0409,1.0409,1.0409,-1.0
10,2,2.0,13,2,5.4171,11.3552,1.0002,1.0002,1.0002,-1.0
10,2,2.0,14,0,0.0754,0.4782,1.0302,1.0302,1.0302,-1.0
10,2,2.0,14,1,-0.4022,-0.3645,1.0367,1.0367,1.0367,-1.0
10,2,2.0,14,2,5.419,11.3826,0.9994,0.9994,0.9994,-1.0
10,2,2.0,15,0,0.0756,0.4794,1.0276,1.0276,1.0276,-1.0
10,2,2.0,15,1,-0.402,-0.3647,1.0371,1.0371,1.0371,-1.0
10,2,2.0,15,2,5.4245,11.3814,0.9997,0.9997,0.9997,-1.0
10,2,2.0,16,0,0.0853,0.4717,1.0324,1.0324,1.0324,-1.0
10,2,2.0,16,1,-0.4197,-0.3729,1.0305,1.0305,1.0305,-1.0
10,2,2.0,16,2,5.4135,11.4267,0.9972,0.9972,0.9972,-1.0
10,2,2.0,17,0,0.0893,0.4699,1.034,1.034,1.034,-1.0
10,2,2.0,17,1,-0.4285,-0.3784,1.0196,1.0196,1.0196,-1.0
10,2,2.0,17,2,5.3958,11.4476,0.9975,0.9975,0.9975,-1.0
10,2,2.0,18,0,0.0892,0.4702,1.0341,1.0341,1.0341,-1.0
10,2,2.0,18,1,-0.4284,-0.3786,1.0187,1.0187,1.0187,-1.0
10,2,2.0,18,2,5.3929,11.4463,0.9978,0.9978,0.9978,-1.0
10,2,2.0,19,0,0.0856,0.4717,1.0327,1.0327,1.0327,-1.0
10,2,2.0,19,1,-0.4203,-0.3735,1.0288,1.0288,1.0288,-1.0
10,2,2.0,19,2,5.4087,11.4278,0.9975,0.9975,0.9975,-1.0
10,2,2.0,20,0,0.0774,0.9643,1.0206,1.0206,1.0206,-1.0
10,2,2.0,20,1,-0.809,-0.7929,1.0426,1.0426,1.0426,-1.0
10,2,2.0,20,2,7.1228,12.4749,0.9938,0.9938,0.9938,-1.0
10,2,2.0,21,0,0.08,0.9638,1.0189,1.0189,1.0189,-1.0
10,2,2.0,21,1,-0.8134,-0.7952,1.0421,1.0421,1.0421,-1.0
10,2,2.0,21,2,7.1321,12.4864,0.9933,0.9933,0.9933,-1.0
10,2,2.0,22,0,0.0789,0.9651,1.0186,1.0186,1.0186,-1.0
10,2,2.0,22,1,-0.811,-0.7945,1.0426,1.0426,1.0426,-1.0
10,2,2.0,22,2,7.13,12.4793,0.9938,0.9938,0.9938,-1.0
10,2,2.0,23,0,-0.4488,1.442,1.0154,1.0154,1.0154,-1.0
10,2,2.0,23,1,-0.9847,-1.5997,1.0432,1.0432,1.0432,-1.0
10,2,2.0,23,2,9.2135,13.6247,0.9876,0.9876,0.9876,-1.0
10,2,2.0,24,0,-0.6238,1.6038,1.0134,1.0134,1.0134,-1.0
10,2,2.0,24,1,-1.0428,-1.8725,1.0412,1.0412,1.0412,-1.0
10,2,2.0,24,2,9.8999,14.0068,0.9863,0.9863,0.9863,-1.0
10,2,2.0,25,0,-0.9089,1.857,1.0092,1.0092,1.0092,-1.0
10,2,2.0,25,1,-1.1329,-2.297,1.0443,1.0443,1.0443,-1.0
10,2,2.0,25,2,11.0344,14.6153,0.9822,0.9822,0.9822,-1.0
10,2,2.0,26,0,-1.1958,2.1184,1.0051,1.0051,1.0051,-1.0
10,2,2.0,26,1,-1.2125,-2.7242,1.0451,1.0451,1.0451,-1.0
10,2,2.0,26,2,12.1366,15.1935,0.9807,0.9807,0.9807,-1.0
10,2,2.0,27,0,-1.6948,2.565,1.0,1.0,1.0,-1.0
10,2,2.0,27,1,-1.3622,-3.4729,1.0463,1.0463,1.0463,-1.0
10,2,2.0,27,2,14.0773,16.2288,0.9762,0.9762,0.9762,-1.0
10,2,2.0,28,0,-2.2476,2.9785,1.0006,1.0006,1.0006,-1.0
10,2,2.0,28,1,-1.4453,-4.2482,1.0455,1.0455,1.0455,-1.0
10,2,2.0,28,2,16.8971,17.3229,0.9726,0.9726,0.9726,-1.0
10,2,2.0,29,0,-2.243,2.987,1.0009,1.0009,1.0009,-1.0
10,2,2.0,29,1,-1.4425,-4.262,1.0423,1.0423,1.0423,-1.0
10,2,2.0,29,2,16.8656,17.3155,0.9741,0.9741,0.9741,-1.0
10,2,2.0,30,0,-1.7001,2.5634,0.9935,0.9935,0.9935,-1.0
10,2,2.0,30,1,-1.3755,-3.4734,1.0481,1.0481,1.0481,-1.0
10,2,2.0,30,2,14.1508,16.2596,0.9743,0.9743,0.9743,-1.0
10,2,2.0,31,0,-1.6996,2.5566,0.9918,0.9918,0.9918,-1.0
10,2,2.0,31,1,-1.3887,-3.4738,1.0489,1.0489,1.0489,-1.0
10,2,2.0,31,2,14.1887,16.2872,0.9726,0.9726,0.9726,-1.0
10,2,2.0,32,0,-1.6946,2.5398,0.9921,0.9921,0.9921,-1.0
10,2,2.0,32,1,-1.4125,-3.4738,1.0494,1.0494,1.0494,-1.0
10,2,2.0,32,2,14.235,16.3404,0.9694,0.9694,0.9694,-1.0
10,2,2.0,33,0,-1.6942,2.5405,0.9921,0.9921,0.9921,-1.0
10,2,2.0,33,1,-1.4119,-3.4743,1.0494,1.0494,1.0494,-1.0
10,2,2.0,33,2,14.2295,16.3342,0.9698,0.9698,0.9698,-1.0
10,2,2.0,34,0,0.0649,0.4825,1.0322,1.0322,1.0322,-1.0
10,2,2.0,34,1,-0.3858,-0.3558,1.0403,1.0403,1.0403,-1.0
10,2,2.0,34,2,5.4136,11.3475,1.0006,1.0006,1.0006,-1.0
10,2,2.0,35,0,0.0789,0.9644,1.0193,1.0193,1.0193,-1.0
10,2,2.0,35,1,-0.8112,-0.7943,1.0425,1.0425,1.0425,-1.0
10,2,2.0,35,2,7.1285,12.4799,0.9937,0.9937,0.9937,-1.0
10,2,2.0,36,0,-0.6135,1.5709,0.9928,0.9928,0.9928,-1.0
10,2,2.0,36,1,-1.0201,-1.8316,1.0223,1.0223,1.0223,-1.0
10,2,2.0,36,2,9.71,13.722,0.9662,0.9662,0.9662,-1.0
11,0,0.5,1,0,3.8157,9.9281,1.0396,1.0396,1.0396,-1.0
11,0,0.5,1,1,0.0181,0.0507,1.0475,1.0475,1.0475,-1.0
11,0,0.5,1,2,-0.162,-0.0756,1.0111,1.0111,1.0111,-1.0
11,0,0.5,2,0,5.0395,10.743,1.0319,1.0319,1.0319,-1.0
11,0,0.5,2,1,-0.0612,0.4236,1.0436,1.0436,1.0436,-1.0
11,0,0.5,2,2,-0.4717,-0.3089,1.002,1.002,1.002,-1.0
11,0,0.5,3,0,6.7122,11.8471,1.0222,1.0222,1.0222,-1.0
11,0,0.5,3,1,-0.1784,0.934,1.0428,1.0428,1.0428,-1.0
11,0,0.5,3,2,-0.8929,-0.6252,0.9948,0.9948,0.9948,-1.0
11,0,0.5,4,0,5.0666,10.7762,1.0307,1.0307,1.0307,-1.0
11,0,0.5,4,1,-0.0527,0.4186,1.0368,1.0368,1.0368,-1.0
11,0,0.5,4,2,-0.4855,-0.3155,0.9993,0.9993,0.9993,-1.0
11,0,0.5,5,0,5.0405,10.7449,1.0321,1.0321,1.0321,-1.0
11,0,0.5,5,1,-0.0607,0.4242,1.0419,1.0419,1.0419,-1.0
11,0,0.5,5,2,-0.473,-0.3097,1.0003,1.0003,1.0003,-1.0
11,0,0.5,6,0,5.0799,10.772,1.0326,1.0326,1.0326,-1.0
11,0,0.5,6,1,-0.0523,0.4223,1.0295,1.0295,1.0295,-1.0
11,0,0.5,6,2,-0.4858,-0.317,0.9974,0.9974,0.9974,-1.0
11,0,0.5,7,0,5.0969,10.767,1.0338,1.0338,1.0338,-1.0
11,0,0.5,7,1,-0.0526,0.4262,1.0206,1.0206,1.0206,-1.0
11,0,0.5,7,2,-0.4854,-0.3178,0.9975,0.9975,0.9975,-1.0
11,0,0.5,8,0,10.5146,13.9779,1.0091,1.0091,1.0091,-1.0
11,0,0.5,8,1,-1.3002,1.7487,1.0442,1.0442,1.0442,-1.0
11,0,0.5,8,2,-1.2754,-2.0034,0.983,0.983,0.983,-1.0
11,0,0.5,9,0,9.4298,13.3656,1.0131,1.0131,1.0131,-1.0
11,0,0.5,9,1,-0.9799,1.5179,1.0431,1.0431,1.0431,-1.0
11,0,0.5,9,2,-1.165,-1.6107,0.9859,0.9859,0.9859,-1.0
11,0,0.5,10,0,13.4717,15.6434,1.0005,1.0005,1.0005,-1.0
11,0,0.5,10,1,-2.1861,2.3981,1.0454,1.0454,1.0454,-1.0
11,0,0.5,10,2,-1.5704,-3.0872,0.9737,0.9737,0.9737,-1.0
11,0,0.5,11,0,18.2147,18.229,0.992,0.992,0.992,-1.0
11,0,0.5,11,1,-3.6625,3.4901,1.0493,1.0493,1.0493,-1.0
11,0,0.5,11,2,-1.9822,-4.8124,0.9705,0.9705,0.9705,-1.0
11,0,0.5,12,0,5.0379,10.7456,1.0323,1.0323,1.0323,-1.0
11,0,0.5,12,1,-0.0605,0.4243,1.0421,1.0421,1.0421,-1.0
11,0,0.5,12,2,-0.4736,-0.3101,0.9991,0.9991,0.9991,-1.0
11,0,0.5,13,0,5.0484,10.7572,1.0315,1.0315,1.0315,-1.0
11,0,0.5,13,1,-0.0576,0.4216,1.0409,1.0409,1.0409,-1.0
11,0,0.5,13,2,-0.4777,-0.3118,1.0002,1.0002,1.0002,-1.0
11,0,0.5,14,0,5.0692,10.7812,1.0302,1.0302,1.0302,-1.0
11,0,0.5,14,1,-0.052,0.4177,1.0367,1.0367,1.0367,-1.0
11,0,0.5,14,2,-0.4868,-0.3159,0.9994,0.9994,0.9994,-1.0
11,0,0.5,15,0,5.0821,10.8086,1.0276,1.0276,1.0276,-1.0
11,0,0.5,15,1,-0.0483,0.4123,1.0371,1.0371,1.0371,-1.0
11,0,0.5,15,2,-0.4938,-0.3179,0.9997,0.9997,0.9997,-1.0
11,0,0.5,16,0,5.077,10.7728,1.0324,1.0324,1.0324,-1.0
11,0,0.5,16,1,-0.0523,0.4219,1.0305,1.0305,1.0305,-1.0
11,0,0.5,16,2,-0.486,-0.3169,0.9972,0.9972,0.9972,-1.0
11,0,0.5,17,0,5.0988,10.7665,1.034,1.034,1.034,-1.0
11,0,0.5,17,1,-0.0526,0.4266,1.0196,1.0196,1.0196,-1.0
11,0,0.5,17,2,-0.4854,-0.3179,0.9975,0.9975,0.9975,-1.0
11,0,0.5,18,0,5.1011,10.7658,1.0341,1.0341,1.0341,-1.0
11,0,0.5,18,1,-0.0527,0.427,1.0187,1.0187,1.0187,-1.0
11,0,0.5,18,2,-0.4852,-0.3178,0.9978,0.9978,0.9978,-1.0
11,0,0.5,19,0,5.0815,10.7715,1.0327,1.0327,1.0327,-1.0
11,0,0.5,19,1,-0.0523,0.4226,1.0288,1.0288,1.0288,-1.0
11,0,0.5,19,2,-0.4857,-0.317,0.9975,0.9975,0.9975,-1.0
11,0,0.5,20,0,6.7227,11.8689,1.0206,1.0206,1.0206,-1.0
11,0,0.5,20,1,-0.1755,0.93,1.0426,1.0426,1.0426,-1.0
11,0,0.5,20,2,-0.8996,-0.6272,0.9938,0.9938,0.9938,-1.0
11,0,0.5,21,0,6.7349,11.891,1.0189,1.0189,1.0189,-1.0
11,0,0.5,21,1,-0.1714,0.9252,1.0421,1.0421,1.0421,-1.0
11,0,0.5,21,2,-0.9077,-0.6299,0.9933,0.9933,0.9933,-1.0
11,0,0.5,22,0,6.7363,11.8933,1.0186,1.0186,1.0186,-1.0
11,0,0.5,22,1,-0.1713,0.9242,1.0426,1.0426,1.0426,-1.0
11,0,0.5,22,2,-0.908,-0.6296,0.9938,0.9938,0.9938,-1.0
11,0,0.5,23,0,8.7491,12.9862,1.0154,1.0154,1.0154,-1.0
11,0,0.5,23,1,-0.7789,1.3719,1.0432,1.0432,1.0432,-1.0
11,0,0.5,23,2,-1.0974,-1.3646,0.9876,0.9876,0.9876,-1.0
11,0,0.5,24,0,9.4366,13.3606,1.0134,1.0134,1.0134,-1.0
11,0,0.5,24,1,-0.9818,1.5207,1.0412,1.0412,1.0412,-1.0
11,0,0.5,24,2,-1.1629,-1.6108,0.9863,0.9863,0.9863,-1.0
11,0,0.5,25,0,10.5121,13.9795,1.0092,1.0092,1.0092,-1.0
11,0,0.5,25,1,-1.2994,1.7492,1.0443,1.0443,1.0443,-1.0
11,0,0.5,25,2,-1.2764,-2.0051,0.9822,0.9822,0.9822,-1.0
11,0,0.5,26,0,11.6007,14.5908,1.0051,1.0051,1.0051,-1.0
11,0,0.5,26,1,-1.6214,1.9789,1.0451,1.0451,1.0451,-1.0
11,0,0.5,26,2,-1.3857,-2.3949,0.9807,0.9807,0.9807,-1.0
